Post_ID,Size,Depth,Max_Breadth,Mean_Breadth,Unique_Users,Duration_Minutes,Mean_Interval
1s69u9m,196,8,97,21.77777777777778,138,36479.11666666667,186.11794217687077
1s6ba73,47,3,29,11.75,40,2608.2166666666667,55.493971631205675
1s6wur6,191,7,85,23.875,149,4274.316666666667,22.378621291448518
1s72tof,195,9,79,19.5,142,21921.666666666668,112.41880341880342
1s7hags,188,6,108,26.857142857142858,147,63786.5,339.2898936170213
1s7y5nn,196,6,98,28.0,144,20126.533333333333,102.68639455782312
1s85hgf,144,12,46,11.076923076923077,68,8426.216666666667,58.51539351851852
1s8lk0n,199,9,63,19.9,158,5100.316666666667,25.62973199329983
1s8oo56,111,12,37,8.538461538461538,68,19115.15,172.20855855855856
1s8rzpx,200,6,123,28.571428571428573,164,1696.4,8.482000000000001
1s8vihf,157,9,71,15.7,120,46341.083333333336,295.166135881104
1s96e2c,150,6,111,21.428571428571427,134,43232.21666666667,288.2147777777778
1s97z5m,197,6,100,28.142857142857142,165,4937.766666666666,25.064805414551607
1s9lf19,194,11,121,16.166666666666668,146,61004.4,314.4556701030928
1s9vekt,182,5,129,30.333333333333332,145,57497.01666666667,315.917673992674
1sa0dcs,63,5,47,10.5,59,21151.716666666667,335.7415343915344
1saepiw,193,9,71,19.3,108,17304.433333333334,89.66027633851469
1sag3fo,167,11,48,13.916666666666666,81,2157.0833333333335,12.916666666666668
1sam8f7,200,6,91,28.571428571428573,120,9491.733333333334,47.458666666666666
1sarcz8,102,4,83,20.4,94,43093.23333333333,422.48267973856207
1sayt4x,207,17,44,11.5,73,5703.0,27.55072463768116
1sb25av,194,8,125,21.555555555555557,156,54567.85,281.27757731958764
1sb3xf1,199,12,101,15.307692307692308,174,20877.383333333335,104.91147403685093
1sbveq9,192,9,105,19.2,144,29000.066666666666,151.04201388888887
1sc9brq,44,4,26,8.8,38,3047.983333333333,69.27234848484848
1sca85b,77,11,39,6.416666666666667,57,13346.033333333333,173.3251082251082
1scavue,91,12,28,7.0,64,4087.35,44.91593406593407
1scf382,40,4,21,8.0,34,1808.1333333333334,45.20333333333333
1scldfy,103,6,63,14.714285714285714,87,17601.35,170.8868932038835
1scmlsg,184,8,87,20.444444444444443,142,49798.433333333334,270.64365942028985
1scoess,109,5,76,18.166666666666668,95,38971.75,357.5389908256881
1scphxw,109,7,70,13.625,88,9626.816666666668,88.31941896024466
1sczwmz,194,9,93,19.4,140,50056.63333333333,258.023883161512
1sdugit,30,8,15,3.3333333333333335,23,5473.983333333334,182.46611111111113
1see61d,99,9,49,9.9,75,8257.1,83.40505050505051
1setx8s,193,7,130,24.125,171,20075.75,104.01943005181347
1sf0ge5,197,6,123,28.142857142857142,164,24860.1,126.19340101522842
1sf1hvj,194,5,135,32.333333333333336,172,7083.0,36.51030927835052
1sf2dam,121,7,44,15.125,81,8869.516666666666,73.30179063360882
1sf4u7g,147,12,53,11.307692307692308,91,46668.4,317.4721088435374
1sfbd8b,161,7,81,20.125,126,46382.416666666664,288.08954451345755
1sfpx6k,197,12,119,15.153846153846153,172,26609.15,135.07182741116753
1sg1fam,153,8,101,17.0,127,42717.46666666667,279.199128540305
1sg6jss,85,6,54,12.142857142857142,74,47375.166666666664,557.3549019607843
1sgr2hm,201,13,59,14.357142857142858,117,11682.85,58.12363184079602
1sgxibu,197,9,120,19.7,164,25724.416666666668,130.58079526226734
1sh7k8e,196,13,71,14.0,117,7241.916666666667,36.94855442176871
1shd8ro,79,9,36,7.9,58,15220.533333333333,192.66497890295358
1shjthf,193,10,99,17.545454545454547,132,7575.383333333333,39.2506908462867
1shlpb2,143,7,92,17.875,120,31908.15,223.1339160839161
1shs1yj,194,8,73,21.555555555555557,141,9078.483333333334,46.7963058419244
1shzl5e,192,13,121,13.714285714285714,155,46351.05,241.41171875
1sidaun,191,8,129,21.22222222222222,170,9491.55,49.69397905759162
1siebab,190,6,123,27.142857142857142,167,46253.833333333336,243.44122807017544
1sifamc,190,11,85,15.833333333333334,131,38115.2,200.60631578947365
1sioyph,186,4,126,37.2,161,46623.46666666667,250.66379928315413
1siss8i,67,8,30,7.444444444444445,50,30622.033333333333,457.0452736318408
1sjcgnm,128,12,31,9.846153846153847,81,5688.916666666667,44.444661458333336
1sjmuxa,199,11,66,16.583333333333332,135,40769.683333333334,204.87278056951425
1sjt26c,155,9,73,15.5,117,15707.2,101.3367741935484
1sjt7be,196,6,61,28.0,141,5377.066666666667,27.434013605442175
1skcfyy,146,9,69,14.6,106,7475.366666666667,51.201141552511416
1skexbt,64,4,50,12.8,57,15057.866666666667,235.27916666666667
1skefbk,32,5,10,5.333333333333333,24,1194.95,37.3421875
1sksokx,69,8,24,7.666666666666667,47,41320.96666666667,598.8545893719806
1sl3amv,187,7,114,23.375,153,5532.666666666667,29.586452762923354
1slbc9j,90,10,51,8.181818181818182,68,36069.11666666667,400.767962962963
1sld48d,64,19,24,3.2,31,4719.416666666667,73.74088541666667
1slihne,193,7,104,24.125,146,4620.666666666667,23.9412780656304
1slhcgw,11,1,10,5.5,11,4094.5833333333335,372.2348484848485
1smch3s,146,11,27,12.166666666666666,64,23601.383333333335,161.65331050228312
1smd2j7,113,7,44,14.125,88,18525.016666666666,163.9382005899705
1smilr3,159,7,71,19.875,111,40647.416666666664,255.64412997903563
1smlqhi,124,3,87,31.0,112,34474.25,278.0181451612903
1smobj6,190,11,91,15.833333333333334,140,31720.95,166.95236842105263
1sn041e,193,9,98,19.3,147,33806.51666666667,175.163298791019
1sn7rky,99,5,79,16.5,94,18134.266666666666,183.17441077441077
1snd79g,185,10,112,16.818181818181817,153,33385.433333333334,180.4618018018018
1snhh6i,177,11,71,14.75,142,35985.066666666666,203.30546139359697
1snk127,198,19,60,9.9,105,10054.266666666666,50.77912457912458
1snnmhs,58,4,32,11.6,50,7877.316666666667,135.81580459770115
1so0azv,198,8,92,22.0,156,32676.316666666666,165.03190235690235
1so13t8,120,14,68,8.0,84,12913.216666666667,107.6101388888889
1so2u2p,194,6,110,27.714285714285715,150,6665.583333333333,34.358676975945016
1so4vjn,102,5,47,17.0,76,9821.283333333333,96.28709150326797
1spwldk,192,13,92,13.714285714285714,144,17147.616666666665,89.31050347222221
1sqo4ob,191,9,118,19.1,158,33542.88333333333,175.6171902268761
1sqoi3k,192,4,123,38.4,180,8996.0,46.854166666666664
1squi9m,184,10,82,16.727272727272727,104,8299.866666666667,45.107971014492755
1sr188u,198,7,94,24.75,156,8703.05,43.95479797979797
1sr9sth,115,12,45,8.846153846153847,77,30988.416666666668,269.4644927536232
1sra8a4,197,8,114,21.88888888888889,170,9849.033333333333,49.99509306260575
1srykmw,186,10,75,16.90909090909091,129,4000.75,21.509408602150536
1ssjbao,195,8,122,21.666666666666668,167,20904.116666666665,107.20059829059828
1ssojow,195,6,122,27.857142857142858,172,9049.333333333334,46.40683760683761
1ssr6se,94,6,38,13.428571428571429,74,8779.95,93.40372340425533
1ssxvh4,94,6,45,13.428571428571429,74,27314.3,290.5776595744681
1st56zq,66,6,21,9.428571428571429,46,11167.05,169.19772727272726
1stlw1e,202,11,94,16.833333333333332,148,8575.683333333332,42.45387788778878
1str508,211,19,76,10.55,156,6803.95,32.24620853080569
1sudz1a,57,7,28,7.125,43,8471.133333333333,148.61637426900586
1sugauq,130,4,79,26.0,109,7661.766666666666,58.93666666666667
1suiq1u,200,11,40,16.666666666666668,104,9049.283333333333,45.24641666666666
1sunlbb,193,5,94,32.166666666666664,148,9754.966666666667,50.54386873920553
1sux159,102,5,51,17.0,83,6708.15,65.76617647058823
1suxvdc,195,8,143,21.666666666666668,179,10862.1,55.70307692307693
1svvdun,139,13,52,9.928571428571429,100,5886.083333333333,42.34592326139089
1svy73r,185,7,96,23.125,133,25580.65,138.27378378378378
1sw9ead,102,4,47,20.4,86,20470.866666666665,200.69477124183004
1sx5abv,196,8,118,21.77777777777778,161,5100.716666666666,26.02406462585034
1sxduwf,209,19,60,10.45,103,11939.933333333332,57.128867623604464
1sxy43p,200,6,93,28.571428571428573,167,6043.766666666666,30.218833333333333
1sxz8mu,197,9,77,19.7,137,8995.116666666667,45.660490693739426
1sy0wkt,165,7,66,20.625,111,16360.366666666667,99.15373737373737
1sy4a3j,188,6,120,26.857142857142858,162,22135.333333333332,117.74113475177305
1sycq4s,143,8,52,15.88888888888889,86,6707.766666666666,46.907459207459205
1syiiac,151,6,90,21.571428571428573,120,14215.516666666666,94.1424944812362
1syjcj1,196,5,139,32.666666666666664,178,19461.95,99.29566326530613
1sz0ngo,80,6,37,11.428571428571429,62,4119.25,51.490625
1sz2yyk,143,19,56,7.15,91,6329.633333333333,44.26317016317016
1sz8khe,197,7,145,24.625,176,1199.4333333333334,6.08849407783418
1szd53c,191,6,112,27.285714285714285,155,12901.45,67.54685863874346
1szsg7w,200,8,68,22.22222222222222,170,12563.333333333334,62.81666666666667
1szwf87,155,19,50,7.75,91,14756.266666666666,95.20172043010753
1t00qiu,142,9,50,14.2,95,15952.55,112.3419014084507
1t0binp,60,8,19,6.666666666666667,42,9943.666666666666,165.72777777777776
1t0cxtd,203,19,127,10.15,190,7787.0,38.35960591133005
1t0evvz,104,8,44,11.555555555555555,68,624.6833333333333,6.006570512820512
1t0rcx2,87,5,47,14.5,74,9261.683333333332,106.45613026819922
1t0tj7r,196,9,135,19.6,181,3527.05,17.995153061224492
1t0w0mk,121,4,80,24.2,101,17902.85,147.95743801652893
1t0wba8,195,7,113,24.375,157,13186.466666666667,67.62290598290599
1t0yxbo,142,10,98,12.909090909090908,118,17002.383333333335,119.73509389671362
1t152i4,189,11,68,15.75,100,14552.966666666667,76.99982363315696
1t19s1k,192,5,111,32.0,154,17484.416666666668,91.0646701388889
1t1a07v,112,5,74,18.666666666666668,88,13808.466666666667,123.28988095238095
1t1nibi,100,6,70,14.285714285714286,81,9807.733333333334,98.07733333333334
1t1vdw3,193,6,110,27.571428571428573,152,7427.533333333334,38.4846286701209
1t1wepy,195,7,137,24.375,186,8691.7,44.57282051282051
1t2ohx1,55,3,39,13.75,53,4560.016666666666,82.90939393939394
1t2vx3l,139,11,64,11.583333333333334,101,9984.383333333333,71.8300959232614
1t2zr09,51,6,33,7.285714285714286,43,1191.4,23.360784313725492
1t33elk,195,6,136,27.857142857142858,176,14749.266666666666,75.63726495726496
1t3gous,159,7,82,19.875,113,8481.933333333332,53.34549266247379
1t3hi3u,196,6,118,28.0,166,7842.3,40.01173469387755
1t3n457,195,9,101,19.5,138,13660.216666666667,70.05239316239316
1t3onoy,193,7,93,24.125,150,7114.1,36.86062176165803
1t3q28g,100,4,67,20.0,86,8815.966666666667,88.15966666666667
1t4t5al,72,4,50,14.4,66,7341.35,101.96319444444445
1t4vak0,73,4,28,14.6,49,11637.216666666667,159.41392694063927
1t58bza,191,8,92,21.22222222222222,152,6435.433333333333,33.69336823734729
1t5jnje,84,7,39,10.5,69,1810.2166666666667,21.550198412698414
1t5pwgb,57,5,24,9.5,46,5268.95,92.43771929824561
1t5xdw5,198,8,104,22.0,162,9616.133333333333,48.56632996632997
1t68k4y,85,6,54,12.142857142857142,67,9215.45,108.41705882352942
1t698wc,93,4,61,18.6,88,9673.85,104.01989247311829
1t6s617,147,8,46,16.333333333333332,105,209.53333333333333,1.4253968253968254
1t6tr80,193,8,135,21.444444444444443,163,8724.333333333334,45.20379965457686
1t6yjgh,60,3,40,15.0,56,3353.5,55.891666666666666
1t74zlt,198,6,123,28.285714285714285,152,2090.3,10.557070707070707
1t75y1r,200,6,114,28.571428571428573,171,1734.9,8.6745
1t7euar,198,7,92,24.75,162,4755.75,24.018939393939394
1t7hkih,124,9,53,12.4,79,4188.166666666667,33.77553763440861
1t7jhhd,188,5,125,31.333333333333332,165,6206.433333333333,33.01294326241135
1t89qxc,79,7,28,9.875,57,2009.45,25.43607594936709
1t8ejd0,113,8,66,12.555555555555555,93,5974.616666666667,52.87271386430679
1t8o0ip,192,6,122,27.428571428571427,166,5657.45,29.465885416666666
1t8q3q1,68,14,29,4.533333333333333,47,5509.066666666667,81.0156862745098
1t98k3i,100,7,53,12.5,77,3333.45,33.3345
1t9fh2z,113,9,68,11.3,98,4719.683333333333,41.76710914454277
1t9gbp0,198,7,126,24.75,167,1489.0166666666667,7.520286195286195
1t9nusd,155,12,55,11.923076923076923,91,5601.65,36.13967741935484
1t9wok4,200,7,80,25.0,162,4596.583333333333,22.982916666666664
1ta0efp,108,7,52,13.5,83,4489.1,41.56574074074074
1ta44ta,196,6,101,28.0,147,4334.55,22.115051020408163
1ta8odg,193,6,104,27.571428571428573,168,1984.3166666666666,10.281433506044905
1tag8gq,146,6,60,20.857142857142858,98,3098.983333333333,21.22591324200913
1tagvc8,190,7,131,23.75,175,3191.7166666666667,16.798508771929825
1tahc8e,193,6,114,27.571428571428573,154,3760.5333333333333,19.484628670120898
1tanzs8,195,5,139,32.5,168,3619.0333333333333,18.5591452991453
1tb1pjb,78,4,56,15.6,65,2148.1833333333334,27.540811965811965
1tb78yb,199,8,97,22.11111111111111,152,2786.4,14.002010050251256
1tb9m2a,78,3,56,19.5,72,1955.05,25.06474358974359
1tbcgkg,175,8,71,19.444444444444443,127,2041.7,11.666857142857143
1tbd41e,186,12,123,14.307692307692308,151,1882.6166666666666,10.121594982078852
1tbq4d4,189,8,70,21.0,139,2068.5333333333333,10.944620811287479
1tbxuvv,163,9,80,16.3,131,1670.7666666666667,10.250102249488753
1tc2cow,195,7,114,24.375,163,1520.8666666666666,7.799316239316239
1tc5c4a,181,5,90,30.166666666666668,153,1411.2666666666667,7.797053406998158
1tcegv1,197,5,145,32.833333333333336,178,824.9166666666666,4.187394247038917
1tcgnql,138,16,46,8.117647058823529,95,1144.9166666666667,8.296497584541063
1kp6j24,75,5,44,12.5,53,5588.266666666666,74.51022222222223
1kqd1hw,137,13,36,9.785714285714286,86,6402.4,46.73284671532846
1kqqc2t,138,19,57,6.9,67,130226.63333333333,943.6712560386474
1kree1z,25,3,19,6.25,19,9112.266666666666,364.49066666666664
1krg5c4,104,7,47,13.0,67,6816.5,65.54326923076923
1ksy2qa,100,7,39,12.5,62,44097.21666666667,440.9721666666667
1kthvmw,21,3,14,5.25,17,14961.483333333334,712.4515873015873
1ku0wov,60,6,37,8.571428571428571,44,39181.51666666667,653.0252777777779
1kul0sl,197,12,65,15.153846153846153,89,158234.76666666666,803.222165820643
1kw4r7z,27,3,16,6.75,22,5822.116666666667,215.63395061728394
1kwlmov,95,8,43,10.555555555555555,72,7760.55,81.69
1kwpn6n,33,10,11,3.0,18,31494.5,954.3787878787879
1kytv6d,112,8,55,12.444444444444445,70,12263.016666666666,109.49122023809524
1kzl2p4,12,2,9,4.0,12,5762.366666666667,480.19722222222225
1kzx9y3,199,5,82,33.166666666666664,144,1407.3333333333333,7.072026800670017
1l2eg6a,55,5,30,9.166666666666666,36,42204.2,767.3490909090908
1l43tb0,77,7,36,9.625,56,13190.65,171.30714285714285
1l4zn8k,38,5,28,6.333333333333333,27,71888.7,1891.807894736842
1l5450p,96,4,63,19.2,68,180173.08333333334,1876.802951388889
1l5wvai,49,5,19,8.166666666666666,28,5927.75,120.97448979591837
1l7j25t,122,8,52,13.555555555555555,75,9889.583333333334,81.06215846994536
1l7nkkw,33,7,15,4.125,29,2823.733333333333,85.56767676767676
1l807wk,195,5,134,32.5,166,5725.883333333333,29.363504273504272
1l8zie8,28,3,19,7.0,25,172732.33333333334,6169.0119047619055
1l9nol0,195,6,148,27.857142857142858,158,2161.0833333333335,11.082478632478633
1lbmhyf,112,7,50,14.0,78,122785.31666666667,1096.2974702380952
1lcw3p1,41,7,19,5.125,29,9307.166666666666,227.0040650406504
1ld4dql,192,14,94,12.8,114,40183.416666666664,209.2886284722222
1ld8dii,191,9,55,19.1,97,7195.066666666667,37.670506108202446
1le2uyq,57,4,34,11.4,45,5421.616666666667,95.11608187134503
1lg18v7,90,9,38,9.0,46,9120.55,101.33944444444444
1lg2mxx,162,7,73,20.25,118,265815.2,1640.8345679012345
1lgx7fn,197,6,85,28.142857142857142,140,8403.783333333333,42.658798646362094
1lhsobw,144,7,69,18.0,83,6233.866666666667,43.290740740740745
1lif6ev,193,4,153,38.6,156,182983.05,948.0987046632124
1liidxs,98,4,58,19.6,80,10119.183333333332,103.25697278911564
1liteeo,96,10,34,8.727272727272727,59,6781.4,70.63958333333333
1ljbeqi,99,8,55,11.0,73,21542.666666666668,217.60269360269362
1ljiyop,45,14,16,3.0,32,33555.333333333336,745.6740740740742
1lk1cos,163,7,61,20.375,114,16700.516666666666,102.45715746421267
1lk6i5o,66,15,27,4.125,34,255005.16666666666,3863.714646464646
1lkz9kf,193,7,107,24.125,137,3303.116666666667,17.114594127806562
1llvvji,55,5,25,9.166666666666666,45,5813.95,105.70818181818181
1llvx9r,62,5,29,10.333333333333334,41,6355.0,102.5
1lm7e8r,190,5,142,31.666666666666668,153,5122.266666666666,26.959298245614033
1lmkqvm,36,8,16,4.0,25,4470.266666666666,124.17407407407407
1lmqkoh,94,10,29,8.545454545454545,55,83246.83333333333,885.6046099290779
1lmv85z,197,5,129,32.833333333333336,156,6912.7,35.08984771573604
1lp8igp,194,8,135,21.555555555555557,145,6188.55,31.899742268041237
1lp9mgi,199,8,70,22.11111111111111,150,33068.98333333333,166.1757956448911
1lpfj0u,192,12,80,14.76923076923077,113,153853.53333333333,801.3204861111111
1lpxc40,114,7,77,14.25,84,62631.45,549.3986842105263
1lpyelg,57,9,34,5.7,42,6216.116666666667,109.0546783625731
1lq2zeq,198,7,139,24.75,170,7138.916666666667,36.05513468013468
1lqo4yu,52,5,18,8.666666666666666,31,5182.833333333333,99.6698717948718
1lrf4i1,74,4,46,14.8,57,6917.783333333334,93.48355855855857
1lrudp6,213,19,59,10.65,91,237539.93333333332,1115.2109546165884
1lsd5lf,194,7,131,24.25,164,6052.016666666666,31.195962199312714
1lt0b8y,193,10,88,17.545454545454547,136,7882.333333333333,40.84110535405872
1lt0tpn,17,2,11,5.666666666666667,14,4300.883333333333,252.99313725490197
1ltw7kb,194,7,76,24.25,128,3686.516666666667,19.00266323024055
1luujti,27,3,19,6.75,26,8126.066666666667,300.9654320987654
1lviu94,162,9,45,16.2,100,10191.566666666668,62.91090534979424
1lvhssu,6,2,4,2.0,6,4948.4,824.7333333333332
1lvsx2f,195,7,96,24.375,137,6074.116666666667,31.14931623931624
1lwesln,146,6,88,20.857142857142858,119,9961.083333333334,68.22659817351598
1lxcegt,52,5,29,8.666666666666666,34,179299.71666666667,3448.0714743589747
1ly7x2s,80,10,36,7.2727272727272725,47,129440.13333333333,1618.0016666666666
1ly97sb,71,2,57,23.666666666666668,57,89704.86666666667,1263.4488262910797
1lyfmq6,96,7,41,12.0,71,5578.983333333334,58.11440972222223
1lyr17f,110,10,42,10.0,65,6554.116666666667,59.58287878787879
1m01irj,71,10,18,6.454545454545454,35,5851.383333333333,82.41384976525822
1lz18ry,49,5,23,8.166666666666666,30,5934.883333333333,121.12006802721088
1m03znk,22,2,15,7.333333333333333,18,93.21666666666667,4.237121212121212
1m0gjr5,73,10,30,6.636363636363637,39,6205.966666666666,85.01324200913241
1m0v1ep,153,10,101,13.909090909090908,116,5945.083333333333,38.856753812636164
1m1ohvp,105,5,60,17.5,77,42996.666666666664,409.4920634920635
1m2cp13,33,5,17,5.5,26,6153.783333333334,186.47828282828283
1m30ugp,50,4,35,10.0,39,54114.816666666666,1082.2963333333332
1m3vvcc,34,11,17,2.8333333333333335,23,3111.733333333333,91.52156862745097
1m46h66,74,12,30,5.6923076923076925,52,5661.483333333334,76.50653153153154
1m4cxuf,195,8,102,21.666666666666668,129,12859.3,65.9451282051282
1m4wp3k,100,19,21,5.0,53,7383.4,73.834
1m51p5a,186,10,54,16.90909090909091,80,8297.933333333332,44.612544802867376
1m5mqda,77,6,48,11.0,64,165892.15,2154.4435064935064
1m6goq4,84,6,46,12.0,61,7115.666666666667,84.71031746031747
1m6nptr,188,6,115,26.857142857142858,159,37616.85,200.08962765957446
1m6nxke,165,10,82,15.0,113,6223.566666666667,37.71858585858586
1m77ux7,146,8,76,16.22222222222222,100,6554.15,44.89143835616438
1m805ct,33,3,25,8.25,27,6149.55,186.35
1m8b3x5,89,9,43,8.9,55,7323.766666666666,82.28951310861423
1m94hhq,17,4,8,3.4,12,27129.05,1595.8264705882352
1m9fr8e,54,16,23,3.176470588235294,32,48901.583333333336,905.5848765432099
1m9snqv,71,15,34,4.4375,55,8599.866666666667,121.12488262910799
1mar7pg,63,10,29,5.7272727272727275,41,127097.85,2017.4261904761906
1mb2gfi,139,6,85,19.857142857142858,100,71879.56666666667,517.1191846522781
1mbfamo,54,4,40,10.8,46,7146.316666666667,132.3391975308642
1mbfqtv,169,14,50,11.266666666666667,88,6172.6,36.52426035502959
1mbvaco,52,5,37,8.666666666666666,40,6791.166666666667,130.59935897435898
1mcj7hs,51,5,25,8.5,40,9954.216666666667,195.18071895424836
1mcevhg,27,5,14,4.5,20,4151.616666666667,153.7635802469136
1mdyaf3,6,1,5,3.0,6,8187.433333333333,1364.5722222222223
1me6kqn,53,8,18,5.888888888888889,22,1906.25,35.966981132075475
1me9y74,97,13,26,6.928571428571429,63,88469.8,912.059793814433
1mebzdz,41,4,26,8.2,26,34657.65,845.3085365853659
1mexbmt,36,5,23,6.0,31,223245.11666666667,6201.253240740741
1mfbtqw,14,4,6,2.8,11,3915.0,279.64285714285717
1mfbu71,124,11,83,10.333333333333334,88,165697.91666666666,1336.2735215053763
1mfwset,123,5,64,20.5,95,31587.033333333333,256.8051490514905
1mg0f6b,205,19,83,10.25,151,5985.966666666666,29.199837398373983
1mfxhop,38,5,20,6.333333333333333,22,3751.65,98.72763157894737
1mgag36,50,5,16,8.333333333333334,21,646.6333333333333,12.932666666666666
1mgkfhd,203,15,72,12.6875,102,87115.71666666666,429.14146141215105
1mhe0uu,192,5,151,32.0,164,3302.233333333333,17.199131944444442
1mheoe3,38,3,20,9.5,31,6201.466666666666,163.19649122807016
1mkgt5x,17,5,6,2.8333333333333335,16,6866.266666666666,403.89803921568625
1mktn1d,45,6,21,6.428571428571429,34,5981.783333333334,132.92851851851853
1ml8idb,74,5,40,12.333333333333334,58,4281.016666666666,57.851576576576576
1mlxvm6,78,9,35,7.8,44,7415.35,95.06858974358975
1mmhi81,72,5,47,12.0,64,94723.6,1315.6055555555556
1mmu469,31,6,15,4.428571428571429,22,4660.366666666667,150.33440860215055
1mn9iy2,201,6,71,28.714285714285715,140,6639.766666666666,33.03366500829187
1mnnluv,197,6,96,28.142857142857142,153,7722.216666666666,39.19906937394247
1mntvwh,39,7,18,4.875,25,6935.683333333333,177.8380341880342
1moon7s,80,11,34,6.666666666666667,45,57005.88333333333,712.5735416666666
1mp2jie,198,6,106,28.285714285714285,152,6335.083333333333,31.99537037037037
1mpldlg,40,4,21,8.0,25,4600.85,115.02125000000001
1mpzej4,45,3,33,11.25,32,5723.266666666666,127.1837037037037
1mq06yc,45,6,24,6.428571428571429,40,6251.883333333333,138.93074074074073
1mq42p6,192,10,78,17.454545454545453,130,8817.55,45.92473958333333
1mqjjvc,207,16,92,12.176470588235293,130,6835.15,33.02004830917874
1mqzusi,62,6,36,8.857142857142858,40,23291.616666666665,375.67123655913974
1mrxrvv,62,8,22,6.888888888888889,39,103931.45,1676.3137096774194
1mteg37,93,5,48,15.5,65,6525.583333333333,70.16756272401433
1mtljne,195,8,139,21.666666666666668,165,3391.4666666666667,17.392136752136754
1mtpj15,24,3,13,6.0,20,5201.05,216.71041666666667
1mu13mj,60,4,37,12.0,46,102990.9,1716.5149999999999
1mufxut,196,8,97,21.77777777777778,124,8846.733333333334,45.13639455782313
1mugsm8,72,5,38,12.0,56,39352.9,546.5680555555556
1mvcwq0,30,8,12,3.3333333333333335,18,7327.116666666667,244.23722222222221
1mvfaxq,33,4,19,6.6,27,2154.116666666667,65.27626262626264
1mvuutc,147,11,51,12.25,82,13969.216666666667,95.02868480725624
1mwb61a,188,6,118,26.857142857142858,139,143310.03333333333,762.2874113475177
1mx4c9d,198,8,103,22.0,162,6615.666666666667,33.41245791245792
1mx53mi,27,2,25,9.0,25,3335.4666666666667,123.5358024691358
1mx7h7q,120,12,31,9.23076923076923,68,171495.1,1429.1258333333333
1my3w6m,28,4,19,5.6,24,6170.75,220.38392857142858
1my9k3o,54,7,40,6.75,47,125553.03333333334,2325.0561728395064
1myy326,39,6,20,5.571428571428571,31,5811.65,149.01666666666665
1mzcwkr,24,4,14,4.8,22,10652.766666666666,443.86527777777775
1mzmzwa,197,8,117,21.88888888888889,156,5920.483333333334,30.05321489001692
1n1e7fe,196,6,116,28.0,145,10798.65,55.09515306122449
1n1io7e,165,11,72,13.75,102,188547.73333333334,1142.7135353535355
1n1ucs5,81,6,31,11.571428571428571,45,44267.73333333333,546.5152263374486
1n2obg4,5,1,4,2.5,5,3991.233333333333,798.2466666666667
1n3meiv,44,4,22,8.8,36,20486.4,465.6
1n48nba,149,6,79,21.285714285714285,115,252019.55,1691.4063758389261
1n5mjw3,57,4,49,11.4,51,6479.783333333334,113.68040935672515
1n5ruax,57,10,33,5.181818181818182,38,5648.4,99.09473684210526
1n6jefp,19,3,14,4.75,19,5053.533333333334,265.97543859649124
1n6skvr,155,9,84,15.5,112,30300.083333333332,195.48440860215052
1n7n1uv,120,6,48,17.142857142857142,83,56319.15,469.32625
1n7sqm2,193,9,72,19.3,111,21275.016666666666,110.2332469775475
1n86ht7,193,13,59,13.785714285714286,107,224931.61666666667,1165.4487910189982
1n888y0,12,4,5,2.4,10,7437.816666666667,619.8180555555556
1n8n4kx,191,8,132,21.22222222222222,166,6807.766666666666,35.64275741710296
1n96lqd,60,4,34,12.0,47,5909.066666666667,98.48444444444445
1n9h7s7,62,4,25,12.4,47,5750.616666666667,92.7518817204301
1nabs82,200,13,147,14.285714285714286,175,2593.4333333333334,12.967166666666667
1nagjsn,62,5,25,10.333333333333334,48,191581.13333333333,3090.0182795698925
1nbl7f6,87,9,41,8.7,63,84410.08333333333,970.2308429118773
1nc6rb6,123,12,55,9.461538461538462,84,119335.03333333334,970.2035230352304
1ncxp5s,39,4,18,7.8,35,2751.483333333333,70.5508547008547
1ndayba,81,6,29,11.571428571428571,55,6641.35,81.99197530864198
1ndd474,104,8,43,11.555555555555555,68,126.35,1.2149038461538462
1nebp83,195,5,132,32.5,154,2084.5666666666666,10.690085470085469
1necixz,47,4,32,9.4,33,10323.55,219.64999999999998
1nf7uhs,97,6,41,13.857142857142858,67,202697.53333333333,2089.6652920962197
1nffw05,39,4,32,7.8,35,5922.783333333334,151.86623931623933
1nfjn89,194,8,88,21.555555555555557,125,5245.516666666666,27.038745704467352
1nfzbzs,193,7,124,24.125,158,6222.283333333334,32.23981001727116
1nh0dim,44,6,25,6.285714285714286,35,25722.233333333334,584.5962121212121
1nh3saw,207,19,71,10.35,167,9243.733333333334,44.65571658615137
1ni11q2,209,15,84,13.0625,152,11559.966666666667,55.31084529505582
1nidwzo,22,6,7,3.142857142857143,9,4204.033333333334,191.09242424242427
1niqyf0,52,5,20,8.666666666666666,39,5517.25,106.10096153846153
1nj3lgq,177,10,97,16.09090909090909,134,6997.6,39.53446327683616
1nj7rod,96,10,19,8.727272727272727,58,6295.616666666667,65.57934027777777
1njh4o0,27,2,21,9.0,21,5752.216666666666,213.04506172839504
1njpqsi,214,18,85,11.263157894736842,123,11695.583333333334,54.6522585669782
1njx908,196,12,47,15.076923076923077,92,211109.0,1077.0867346938776
1nkfspe,60,5,25,10.0,34,8950.45,149.17416666666668
1nkpksk,198,7,101,24.75,149,5117.216666666666,25.844528619528617
1nmq8e9,130,10,82,11.818181818181818,98,6578.366666666667,50.602820512820514
1nmttrs,49,5,29,8.166666666666666,36,4763.983333333334,97.22414965986395
